"qseqid" "sseqid" "%_ident" "query_len" "alignment_length" "mismatch" "gapopen" "qstart" "qend" "sstart" "send" "evalue" "bitscore" "query_cover" "alightment"
"1112" "KJN25296.1" "CP014698.2" 100 1125 1097 0 0 1 1097 19863 18767 0 2026 97.5111111111111 1097
"1113" "KJN25296.1" "CP011656.1" 100 1125 1097 0 0 1 1097 73739 72643 0 2026 97.5111111111111 1097
"1114" "KJN25296.1" "CP011640.1" 100 1125 1097 0 0 1 1097 38316 37220 0 2026 97.5111111111111 1097
"1115" "KJN25296.1" "CP011614.1" 100 1125 1097 0 0 1 1097 62818 61722 0 2026 97.5111111111111 1097
"1116" "KJN25296.1" "CP011609.1" 100 1125 1097 0 0 1 1097 38667 37571 0 2026 97.5111111111111 1097
"1117" "KJN25296.1" "CP011599.1" 100 1125 1097 0 0 1 1097 73264 72168 0 2026 97.5111111111111 1097
"1118" "KJN25296.1" "CP011593.1" 100 1125 1097 0 0 1 1097 4142 3046 0 2026 97.5111111111111 1097
"1119" "KJN25296.1" "CP004000.1" 100 1125 1097 0 0 1 1097 212952 214048 0 2026 97.5111111111111 1097
"1120" "KJN25296.1" "NZ_CP011632.1" 99.818 1125 1097 2 0 1 1097 74248 73152 0 2015 97.5111111111111 1097
"1121" "KJN25296.1" "CP011632.1" 99.818 1125 1097 2 0 1 1097 74248 73152 0 2015 97.5111111111111 1097
"1122" "KJN25296.1" "NZ_CP018452.1" 99.635 1125 1097 4 0 1 1097 12014 13110 0 2004 97.5111111111111 1097
"1123" "KJN25296.1" "NZ_CP018449.1" 99.635 1125 1097 4 0 1 1097 11421 10325 0 2004 97.5111111111111 1097
"1124" "KJN25296.1" "CP018452.1" 99.635 1125 1097 4 0 1 1097 12014 13110 0 2004 97.5111111111111 1097
"1125" "KJN25296.1" "CP018449.1" 99.635 1125 1097 4 0 1 1097 11421 10325 0 2004 97.5111111111111 1097
"1126" "KJN25296.1" "NC_025134.1" 99.544 1125 1097 5 0 1 1097 50754 51850 0 1999 97.5111111111111 1097
"1127" "KJN25296.1" "HG934082.1" 99.544 1125 1097 5 0 1 1097 50754 51850 0 1999 97.5111111111111 1097
"1128" "KJN25296.1" "KM406488.1" 99.544 1125 1097 4 1 1 1097 54482 55577 0 1997 97.5111111111111 1097
"1129" "KJN25296.1" "NZ_CP011641.1" 99.453 1125 1097 6 0 1 1097 148635 149731 0 1993 97.5111111111111 1097
"1130" "KJN25296.1" "CP011641.1" 99.453 1125 1097 6 0 1 1097 148635 149731 0 1993 97.5111111111111 1097
"1131" "KJN25296.1" "NZ_MOLX01000035.1" 99.18 1125 1097 9 0 1 1097 31815 30719 0 1977 97.5111111111111 1097
"1132" "KJN25296.1" "NZ_CP009857.1" 99.18 1125 1097 9 0 1 1097 29304 28208 0 1977 97.5111111111111 1097
"1133" "KJN25296.1" "NZ_CP009852.1" 99.18 1125 1097 9 0 1 1097 7708 8804 0 1977 97.5111111111111 1097
"1134" "KJN25296.1" "NZ_CP007733.1" 99.18 1125 1097 9 0 1 1097 37510 38606 0 1977 97.5111111111111 1097
"1135" "KJN25296.1" "MOLX01000035.1" 99.18 1125 1097 9 0 1 1097 31815 30719 0 1977 97.5111111111111 1097
"1136" "KJN25296.1" "CP009857.1" 99.18 1125 1097 9 0 1 1097 29304 28208 0 1977 97.5111111111111 1097
"1137" "KJN25296.1" "CP009852.1" 99.18 1125 1097 9 0 1 1097 7708 8804 0 1977 97.5111111111111 1097
"1138" "KJN25296.1" "CP007733.1" 99.18 1125 1097 9 0 1 1097 37510 38606 0 1977 97.5111111111111 1097
"1139" "KJN25296.1" "NZ_LIDY01000028.1" 98.997 1125 1097 11 0 1 1097 11184 12280 0 1965 97.5111111111111 1097
"1140" "KJN25296.1" "NZ_ATHX01000022.1" 98.997 1125 1097 11 0 1 1097 11186 12282 0 1965 97.5111111111111 1097
"1141" "KJN25296.1" "LIDY01000028.1" 98.997 1125 1097 11 0 1 1097 11184 12280 0 1965 97.5111111111111 1097
"1142" "KJN25296.1" "ATHX01000022.1" 98.997 1125 1097 11 0 1 1097 11186 12282 0 1965 97.5111111111111 1097
"1143" "KJN25296.1" "NC_019889.1" 98.906 1125 1097 12 0 1 1097 81543 80447 0 1960 97.5111111111111 1097
"1144" "KJN25296.1" "NC_019368.1" 98.906 1125 1097 12 0 1 1097 8145 7049 0 1960 97.5111111111111 1097
"1145" "KJN25296.1" "NC_019063.1" 98.906 1125 1097 12 0 1 1097 44872 43776 0 1960 97.5111111111111 1097
"1146" "KJN25296.1" "NC_011641.1" 98.906 1125 1097 12 0 1 1097 49618 48522 0 1960 97.5111111111111 1097
"1147" "KJN25296.1" "KX807610.1" 98.906 1125 1097 12 0 1 1097 16643 17739 0 1960 97.5111111111111 1097
"1148" "KJN25296.1" "KX009507.1" 98.906 1125 1097 12 0 1 1097 52917 51821 0 1960 97.5111111111111 1097
"1149" "KJN25296.1" "KM877517.1" 98.906 1125 1097 12 0 1 1097 90034 88938 0 1960 97.5111111111111 1097
"1150" "KJN25296.1" "JX988621.1" 98.906 1125 1097 12 0 1 1097 81543 80447 0 1960 97.5111111111111 1097
"1151" "KJN25296.1" "JX101693.1" 98.906 1125 1097 12 0 1 1097 8145 7049 0 1960 97.5111111111111 1097
"1152" "KJN25296.1" "HQ451074.1" 98.906 1125 1097 12 0 1 1097 44872 43776 0 1960 97.5111111111111 1097
"1153" "KJN25296.1" "EU938349.1" 98.906 1125 1097 12 0 1 1097 49618 48522 0 1960 97.5111111111111 1097
"1154" "KJN25296.1" "NC_004464.2" 98.815 1125 1097 13 0 1 1097 11203 10107 0 1954 97.5111111111111 1097
"1155" "KJN25296.1" "AF550415.2" 98.815 1125 1097 13 0 1 1097 11203 10107 0 1954 97.5111111111111 1097
"1284" "KHQ26844.1" "NZ_CP012164.1" 100 285 285 0 0 1 285 1349 1633 8.66e-148 527 100 285
"1285" "KHQ26844.1" "CP012164.1" 100 285 285 0 0 1 285 1349 1633 8.66e-148 527 100 285
"1288" "KJF28871.1" "NZ_MATD01000023.1" 99.661 294 295 0 1 1 294 4102 3808 4.14e-151 538 100 294
"1289" "KJF28871.1" "NZ_CP017933.1" 99.661 294 295 0 1 1 294 321 27 4.14e-151 538 100 294
"1290" "KJF28871.1" "NZ_CP011613.1" 99.661 294 295 0 1 1 294 1759 2053 4.14e-151 538 100 294
"1291" "KJF28871.1" "NZ_CP011592.1" 99.661 294 295 0 1 1 294 423 129 4.14e-151 538 100 294
"1292" "KJF28871.1" "NZ_CP010367.1" 99.661 294 295 0 1 1 294 2962 2668 4.14e-151 538 100 294
"1293" "KJF28871.1" "MATD01000023.1" 99.661 294 295 0 1 1 294 4102 3808 4.14e-151 538 100 294
"1294" "KJF28871.1" "LC056368.1" 99.661 294 295 0 1 1 294 1619 1325 4.14e-151 538 100 294
"1295" "KJF28871.1" "CP017933.1" 99.661 294 295 0 1 1 294 321 27 4.14e-151 538 100 294
"1296" "KJF28871.1" "CP011613.1" 99.661 294 295 0 1 1 294 1759 2053 4.14e-151 538 100 294
"1297" "KJF28871.1" "CP011592.1" 99.661 294 295 0 1 1 294 423 129 4.14e-151 538 100 294
"1298" "KJF28871.1" "CP010367.1" 99.661 294 295 0 1 1 294 2962 2668 4.14e-151 538 100 294
"1299" "ABP62833.1" "NC_009425.1" 100 150 150 0 0 1 150 39235 39384 4.61e-73 278 100 150
"1300" "ABP62833.1" "NC_009425.1" 98.667 150 150 2 0 1 150 90996 91145 9.98e-70 267 100 150
"1301" "ABP62833.1" "CP000654.1" 100 150 150 0 0 1 150 39235 39384 4.61e-73 278 100 150
"1302" "ABP62833.1" "CP000654.1" 98.667 150 150 2 0 1 150 90996 91145 9.98e-70 267 100 150
"1305" "ESN19100.1" "KU295131.1" 100 219 219 0 0 1 219 69728 69510 3.15e-111 405 100 219
"1731" "KDF50723.1" "NZ_LYZC01000049.1" 100 246 246 0 0 1 246 2901 2656 3.52e-126 455 100 246
"1732" "KDF50723.1" "NZ_LYDO01000029.1" 100 246 246 0 0 1 246 2901 2656 3.52e-126 455 100 246
"1733" "KDF50723.1" "NZ_LXQO01000035.1" 100 246 246 0 0 1 246 5865 6110 3.52e-126 455 100 246
"1734" "KDF50723.1" "NZ_LJCD01000032.1" 100 246 246 0 0 1 246 4477 4232 3.52e-126 455 100 246
"1735" "KDF50723.1" "NZ_JPGT01000113.1" 100 246 246 0 0 1 246 905 1150 3.52e-126 455 100 246
"1736" "KDF50723.1" "NZ_JPGS01000113.1" 100 246 246 0 0 1 246 6964 6719 3.52e-126 455 100 246
"1737" "KDF50723.1" "NZ_JMSW01000004.1" 100 246 246 0 0 1 246 1834 1589 3.52e-126 455 100 246
"1738" "KDF50723.1" "NZ_CP018445.1" 100 246 246 0 0 1 246 527 282 3.52e-126 455 100 246
"1739" "KDF50723.1" "NZ_CP018433.1" 100 246 246 0 0 1 246 9346 9101 3.52e-126 455 100 246
"1740" "KDF50723.1" "NZ_CP018431.1" 100 246 246 0 0 1 246 9343 9098 3.52e-126 455 100 246
"1741" "KDF50723.1" "NZ_CP018425.1" 100 246 246 0 0 1 246 9346 9101 3.52e-126 455 100 246
"1742" "KDF50723.1" "NZ_CP018353.1" 100 246 246 0 0 1 246 12161 12406 3.52e-126 455 100 246
"1743" "KDF50723.1" "NZ_CP015391.1" 100 246 246 0 0 1 246 1033 1278 3.52e-126 455 100 246
"1744" "KDF50723.1" "NZ_CP015384.1" 100 246 246 0 0 1 246 685 440 3.52e-126 455 100 246
"1745" "KDF50723.1" "NZ_CP014648.1" 100 246 246 0 0 1 246 39200 38955 3.52e-126 455 100 246
"1746" "KDF50723.1" "NZ_CP011993.1" 100 246 246 0 0 1 246 7583 7828 3.52e-126 455 100 246
"1747" "KDF50723.1" "NZ_CP011988.1" 100 246 246 0 0 1 246 8438 8683 3.52e-126 455 100 246
"1748" "KDF50723.1" "NZ_CP011984.1" 100 246 246 0 0 1 246 8656 8901 3.52e-126 455 100 246
"1749" "KDF50723.1" "NZ_CP011982.1" 100 246 246 0 0 1 246 18707 18462 3.52e-126 455 100 246
"1750" "KDF50723.1" "NZ_CP011982.1" 100 246 246 0 0 1 246 32410 32165 3.52e-126 455 100 246
"1751" "KDF50723.1" "NZ_CP011982.1" 100 246 246 0 0 1 246 46250 46005 3.52e-126 455 100 246
"1752" "KDF50723.1" "NZ_CP011979.1" 100 246 246 0 0 1 246 16015 16260 3.52e-126 455 100 246
"1753" "KDF50723.1" "NZ_CP010394.1" 100 246 246 0 0 1 246 11227 11472 3.52e-126 455 100 246
"1754" "KDF50723.1" "NZ_CP010362.1" 100 246 246 0 0 1 246 6871 7116 3.52e-126 455 100 246
"1755" "KDF50723.1" "NZ_CP009877.1" 100 246 246 0 0 1 246 14044 13799 3.52e-126 455 100 246
"1756" "KDF50723.1" "NZ_CP009873.1" 100 246 246 0 0 1 246 12980 12735 3.52e-126 455 100 246
"1757" "KDF50723.1" "NZ_CP009778.1" 100 246 246 0 0 1 246 14197 13952 3.52e-126 455 100 246
"1758" "KDF50723.1" "NZ_CP009772.1" 100 246 246 0 0 1 246 458 703 3.52e-126 455 100 246
"1759" "KDF50723.1" "NZ_CP008832.1" 100 246 246 0 0 1 246 12980 12735 3.52e-126 455 100 246
"1760" "KDF50723.1" "NZ_CP008828.1" 100 246 246 0 0 1 246 14235 13990 3.52e-126 455 100 246
"1761" "KDF50723.1" "NZ_CP008799.1" 100 246 246 0 0 1 246 35230 35475 3.52e-126 455 100 246
"1762" "KDF50723.1" "NZ_CP007728.1" 100 246 246 0 0 1 246 14235 13990 3.52e-126 455 100 246
"1763" "KDF50723.1" "NZ_CP006928.1" 100 246 246 0 0 1 246 11124 11369 3.52e-126 455 100 246
"1764" "KDF50723.1" "NZ_CP006919.1" 100 246 246 0 0 1 246 14126 14371 3.52e-126 455 100 246
"1765" "KDF50723.1" "NC_021666.1" 100 246 246 0 0 1 246 8972 8727 3.52e-126 455 100 246
"1766" "KDF50723.1" "NC_021656.1" 100 246 246 0 0 1 246 40637 40882 3.52e-126 455 100 246
"1767" "KDF50723.1" "NC_020182.1" 100 246 246 0 0 1 246 458 703 3.52e-126 455 100 246
"1768" "KDF50723.1" "NC_019159.1" 100 246 246 0 0 1 246 7081 6836 3.52e-126 455 100 246
"1769" "KDF50723.1" "NC_019156.1" 100 246 246 0 0 1 246 14240 13995 3.52e-126 455 100 246
"1770" "KDF50723.1" "NC_018953.1" 100 246 246 0 0 1 246 458 703 3.52e-126 455 100 246
"1771" "KDF50723.1" "NC_011382.1" 100 246 246 0 0 1 246 8634 8879 3.52e-126 455 100 246
"1772" "KDF50723.1" "NC_009793.1" 100 246 246 0 0 1 246 8686 8931 3.52e-126 455 100 246
"1773" "KDF50723.1" "LYZC01000049.1" 100 246 246 0 0 1 246 2901 2656 3.52e-126 455 100 246
"1774" "KDF50723.1" "LYDO01000029.1" 100 246 246 0 0 1 246 2901 2656 3.52e-126 455 100 246
"1775" "KDF50723.1" "LXQO01000035.1" 100 246 246 0 0 1 246 5865 6110 3.52e-126 455 100 246
"1776" "KDF50723.1" "LT216440.1" 100 246 246 0 0 1 246 8806 8561 3.52e-126 455 100 246
"1777" "KDF50723.1" "LJCD01000032.1" 100 246 246 0 0 1 246 4477 4232 3.52e-126 455 100 246
"1778" "KDF50723.1" "JX442977.1" 100 246 246 0 0 1 246 40637 40882 3.52e-126 455 100 246
"1779" "KDF50723.1" "JX442973.1" 100 246 246 0 0 1 246 8972 8727 3.52e-126 455 100 246
"1780" "KDF50723.1" "JPGT01000113.1" 100 246 246 0 0 1 246 905 1150 3.52e-126 455 100 246
"1781" "KDF50723.1" "JPGS01000113.1" 100 246 246 0 0 1 246 6964 6719 3.52e-126 455 100 246
"1782" "KDF50723.1" "JN247853.1" 100 246 246 0 0 1 246 7081 6836 3.52e-126 455 100 246
"1783" "KDF50723.1" "JMSW01000004.1" 100 246 246 0 0 1 246 1834 1589 3.52e-126 455 100 246
"1784" "KDF50723.1" "JF828150.1" 100 246 246 0 0 1 246 14240 13995 3.52e-126 455 100 246
"1785" "KDF50723.1" "FO203353.1" 100 246 246 0 0 1 246 458 703 3.52e-126 455 100 246
"1786" "KDF50723.1" "FJ223606.1" 100 246 246 0 0 1 246 8634 8879 3.52e-126 455 100 246
"1787" "KDF50723.1" "DQ298019.1" 100 246 246 0 0 1 246 458 703 3.52e-126 455 100 246
"1788" "KDF50723.1" "CP018672.1" 100 246 246 0 0 1 246 623 868 3.52e-126 455 100 246
"1789" "KDF50723.1" "CP018445.1" 100 246 246 0 0 1 246 527 282 3.52e-126 455 100 246
"1790" "KDF50723.1" "CP018433.1" 100 246 246 0 0 1 246 9346 9101 3.52e-126 455 100 246
"1791" "KDF50723.1" "CP018431.1" 100 246 246 0 0 1 246 9343 9098 3.52e-126 455 100 246
"1792" "KDF50723.1" "CP018425.1" 100 246 246 0 0 1 246 9346 9101 3.52e-126 455 100 246
"1793" "KDF50723.1" "CP018353.1" 100 246 246 0 0 1 246 12161 12406 3.52e-126 455 100 246
"1794" "KDF50723.1" "CP018348.1" 100 246 246 0 0 1 246 6081 5836 3.52e-126 455 100 246
"1795" "KDF50723.1" "CP015396.1" 100 246 246 0 0 1 246 58964 58719 3.52e-126 455 100 246
"1796" "KDF50723.1" "CP015391.1" 100 246 246 0 0 1 246 1033 1278 3.52e-126 455 100 246
"1797" "KDF50723.1" "CP015384.1" 100 246 246 0 0 1 246 685 440 3.52e-126 455 100 246
"1798" "KDF50723.1" "CP014648.1" 100 246 246 0 0 1 246 39200 38955 3.52e-126 455 100 246
"1799" "KDF50723.1" "CP011993.1" 100 246 246 0 0 1 246 7583 7828 3.52e-126 455 100 246
"1800" "KDF50723.1" "CP011988.1" 100 246 246 0 0 1 246 8438 8683 3.52e-126 455 100 246
"1801" "KDF50723.1" "CP011984.1" 100 246 246 0 0 1 246 8656 8901 3.52e-126 455 100 246
"1802" "KDF50723.1" "CP011982.1" 100 246 246 0 0 1 246 18707 18462 3.52e-126 455 100 246
"1803" "KDF50723.1" "CP011982.1" 100 246 246 0 0 1 246 32410 32165 3.52e-126 455 100 246
"1804" "KDF50723.1" "CP011982.1" 100 246 246 0 0 1 246 46250 46005 3.52e-126 455 100 246
"1805" "KDF50723.1" "CP011979.1" 100 246 246 0 0 1 246 16015 16260 3.52e-126 455 100 246
"1806" "KDF50723.1" "CP010394.1" 100 246 246 0 0 1 246 11227 11472 3.52e-126 455 100 246
"1807" "KDF50723.1" "CP010362.1" 100 246 246 0 0 1 246 6871 7116 3.52e-126 455 100 246
"1808" "KDF50723.1" "CP009877.1" 100 246 246 0 0 1 246 14044 13799 3.52e-126 455 100 246
"1809" "KDF50723.1" "CP009873.1" 100 246 246 0 0 1 246 12980 12735 3.52e-126 455 100 246
"1810" "KDF50723.1" "CP009778.1" 100 246 246 0 0 1 246 14197 13952 3.52e-126 455 100 246
"1811" "KDF50723.1" "CP009772.1" 100 246 246 0 0 1 246 458 703 3.52e-126 455 100 246
"1812" "KDF50723.1" "CP008832.1" 100 246 246 0 0 1 246 12980 12735 3.52e-126 455 100 246
"1813" "KDF50723.1" "CP008828.1" 100 246 246 0 0 1 246 14235 13990 3.52e-126 455 100 246
"1814" "KDF50723.1" "CP008799.1" 100 246 246 0 0 1 246 35230 35475 3.52e-126 455 100 246
"1815" "KDF50723.1" "CP007728.1" 100 246 246 0 0 1 246 14235 13990 3.52e-126 455 100 246
"1816" "KDF50723.1" "CP006928.1" 100 246 246 0 0 1 246 11124 11369 3.52e-126 455 100 246
"1817" "KDF50723.1" "CP006919.1" 100 246 246 0 0 1 246 14126 14371 3.52e-126 455 100 246
"1818" "KDF50723.1" "CP000823.1" 100 246 246 0 0 1 246 8686 8931 3.52e-126 455 100 246
"1827" "KJN26602.1" "MKXD01000001.1" 100 297 297 0 0 1 297 82346 82642 1.94e-154 549 100 297
"3219" "ERO99986.1" "NZ_JYFY02000004.1" 99.51 204 204 0 1 1 204 198612 198814 1.06e-100 370 100 204
"3220" "ERO99986.1" "NZ_CP012170.1" 99.51 204 204 0 1 1 204 137109 136907 1.06e-100 370 100 204
"3221" "ERO99986.1" "NZ_CP011601.1" 99.51 204 204 0 1 1 204 230776 230978 1.06e-100 370 100 204
"3222" "ERO99986.1" "NZ_CP008825.1" 99.51 204 204 0 1 1 204 136157 136359 1.06e-100 370 100 204
"3223" "ERO99986.1" "NC_018107.1" 99.51 204 204 0 1 1 204 335903 336105 1.06e-100 370 100 204
"3224" "ERO99986.1" "NC_012556.1" 99.51 204 204 0 1 1 204 144174 144376 1.06e-100 370 100 204
"3225" "ERO99986.1" "NC_012555.1" 99.51 204 204 0 1 1 204 144174 144376 1.06e-100 370 100 204
"3226" "ERO99986.1" "NC_010919.1" 99.51 204 204 0 1 1 204 44740 44538 1.06e-100 370 100 204
"3227" "ERO99986.1" "NC_006143.1" 99.51 204 204 0 1 1 204 40775 40573 1.06e-100 370 100 204
"3228" "ERO99986.1" "KX810825.1" 99.51 204 204 0 1 1 204 62317 62519 1.06e-100 370 100 204
"3229" "ERO99986.1" "KU351673.1" 99.51 204 204 0 1 1 204 40333 40131 1.06e-100 370 100 204
"3230" "ERO99986.1" "KT315927.1" 99.51 204 204 0 1 1 204 14755 14553 1.06e-100 370 100 204
"3231" "ERO99986.1" "KM204147.1" 99.51 204 204 0 1 1 204 5777 5979 1.06e-100 370 100 204
"3232" "ERO99986.1" "JYFY02000004.1" 99.51 204 204 0 1 1 204 198612 198814 1.06e-100 370 100 204
"3233" "ERO99986.1" "EU855788.1" 99.51 204 204 0 1 1 204 144174 144376 1.06e-100 370 100 204
"3234" "ERO99986.1" "EU855787.1" 99.51 204 204 0 1 1 204 144174 144376 1.06e-100 370 100 204
"3235" "ERO99986.1" "DQ401103.1" 99.51 204 204 0 1 1 204 44740 44538 1.06e-100 370 100 204
"3236" "ERO99986.1" "CR376602.1" 99.51 204 204 0 1 1 204 40775 40573 1.06e-100 370 100 204
"3237" "ERO99986.1" "CP012170.1" 99.51 204 204 0 1 1 204 137109 136907 1.06e-100 370 100 204
"3238" "ERO99986.1" "CP011601.1" 99.51 204 204 0 1 1 204 230776 230978 1.06e-100 370 100 204
"3239" "ERO99986.1" "CP008825.1" 99.51 204 204 0 1 1 204 136157 136359 1.06e-100 370 100 204
"3240" "ERO99986.1" "CP003684.1" 99.51 204 204 0 1 1 204 335903 336105 1.06e-100 370 100 204
"3241" "ERO99986.1" "AM260957.1" 99.51 204 204 0 1 1 204 2527 2729 1.06e-100 370 100 204
"3242" "ERO99986.1" "NZ_CP012569.1" 99.02 204 204 1 1 1 204 10670 10468 4.92e-99 364 100 204
"3243" "ERO99986.1" "NZ_CP012564.1" 99.02 204 204 1 1 1 204 10670 10468 4.92e-99 364 100 204
"3244" "ERO99986.1" "NZ_CP009868.1" 99.02 204 204 1 1 1 204 44775 44573 4.92e-99 364 100 204
"3245" "ERO99986.1" "NZ_CP008790.1" 99.02 204 204 1 1 1 204 32676 32878 4.92e-99 364 100 204
"3246" "ERO99986.1" "NC_022609.1" 99.02 204 204 1 1 1 204 115217 115015 4.92e-99 364 100 204
"3247" "ERO99986.1" "NC_022522.2" 99.02 204 204 1 1 1 204 126712 126914 4.92e-99 364 100 204
"3248" "ERO99986.1" "NC_021198.1" 99.02 204 204 1 1 1 204 180077 180279 4.92e-99 364 100 204
"3249" "ERO99986.1" "NC_021180.1" 99.02 204 204 1 1 1 204 22052 21850 4.92e-99 364 100 204
"3250" "ERO99986.1" "NC_014911.1" 99.02 204 204 1 1 1 204 61912 61710 4.92e-99 364 100 204
"3252" "ERO99986.1" "NC_010370.1" 99.02 204 204 1 1 1 204 5413 5211 4.92e-99 364 100 204
"3253" "ERO99986.1" "NC_008766.1" 99.02 204 204 1 1 1 204 5948 5746 4.92e-99 364 100 204
"3254" "ERO99986.1" "NC_007100.1" 99.02 204 204 1 1 1 204 8167 7965 4.92e-99 364 100 204
"3255" "ERO99986.1" "LC056336.1" 99.02 204 204 1 1 1 204 2385 2183 4.92e-99 364 100 204
"3256" "ERO99986.1" "KP345882.1" 99.02 204 204 1 1 1 204 194441 194239 4.92e-99 364 100 204
"3257" "ERO99986.1" "KF295829.1" 99.02 204 204 1 1 1 204 115217 115015 4.92e-99 364 100 204
"3258" "ERO99986.1" "KF056330.2" 99.02 204 204 1 1 1 204 126712 126914 4.92e-99 364 100 204
"3259" "ERO99986.1" "JX469829.1" 99.02 204 204 1 1 1 204 18527 18325 4.92e-99 364 100 204
"3260" "ERO99986.1" "EF679779.1" 99.02 204 204 1 1 1 204 5413 5211 4.92e-99 364 100 204
"3261" "ERO99986.1" "DQ839391.1" 99.02 204 204 1 1 1 204 34013 34215 4.92e-99 364 100 204
"3263" "ERO99986.1" "CP012569.1" 99.02 204 204 1 1 1 204 10670 10468 4.92e-99 364 100 204
"3264" "ERO99986.1" "CP012564.1" 99.02 204 204 1 1 1 204 10670 10468 4.92e-99 364 100 204
"3265" "ERO99986.1" "CP009868.1" 99.02 204 204 1 1 1 204 44775 44573 4.92e-99 364 100 204
"3266" "ERO99986.1" "CP008790.1" 99.02 204 204 1 1 1 204 32676 32878 4.92e-99 364 100 204
"3267" "ERO99986.1" "CP002451.1" 99.02 204 204 1 1 1 204 61912 61710 4.92e-99 364 100 204
"3269" "ERO99986.1" "CP000541.1" 99.02 204 204 1 1 1 204 5948 5746 4.92e-99 364 100 204
"3270" "ERO99986.1" "AP012055.1" 99.02 204 204 1 1 1 204 180077 180279 4.92e-99 364 100 204
"3271" "ERO99986.1" "AJ877225.1" 99.02 204 204 1 1 1 204 8167 7965 4.92e-99 364 100 204
"3272" "ERO99986.1" "AB759690.1" 99.02 204 204 1 1 1 204 22052 21850 4.92e-99 364 100 204
"3273" "ERO99986.1" "KU886277.1" 98.529 204 204 2 1 1 204 2295 2093 2.29e-97 359 100 204
"3298" "EEV46410.1" "NZ_LPUE01000005.1" 100 387 387 0 0 1 387 21162 21548 0 715 100 387
"3299" "EEV46410.1" "NZ_GG692619.1" 100 387 387 0 0 1 387 7119 6733 0 715 100 387
"3300" "EEV46410.1" "NZ_GG692535.1" 100 387 387 0 0 1 387 53298 52912 0 715 100 387
"3301" "EEV46410.1" "NZ_GG688625.1" 100 387 387 0 0 1 387 63084 63470 0 715 100 387
"3302" "EEV46410.1" "NZ_CP014535.1" 100 387 387 0 0 1 387 58476 58090 0 715 100 387
"3303" "EEV46410.1" "NZ_CP013996.1" 100 387 387 0 0 1 387 27915 28301 0 715 100 387
"3304" "EEV46410.1" "LPUE01000005.1" 100 387 387 0 0 1 387 21162 21548 0 715 100 387
"3305" "EEV46410.1" "GG692619.1" 100 387 387 0 0 1 387 7119 6733 0 715 100 387
"3306" "EEV46410.1" "GG692535.1" 100 387 387 0 0 1 387 53298 52912 0 715 100 387
"3307" "EEV46410.1" "GG688625.1" 100 387 387 0 0 1 387 63084 63470 0 715 100 387
"3308" "EEV46410.1" "CP016166.1" 100 387 387 0 0 1 387 12060 11674 0 715 100 387
"3309" "EEV46410.1" "CP014535.1" 100 387 387 0 0 1 387 58476 58090 0 715 100 387
"3310" "EEV46410.1" "CP014451.1" 100 387 387 0 0 1 387 23917 23531 0 715 100 387
"3311" "EEV46410.1" "CP013996.1" 100 387 387 0 0 1 387 27915 28301 0 715 100 387
"3312" "EEV46410.1" "ACBB01000373.1" 100 387 387 0 0 1 387 5660 6046 0 715 100 387
"3313" "EEV46410.1" "ACBA01000225.1" 100 387 387 0 0 1 387 53298 52912 0 715 100 387
"3314" "EEV46410.1" "ACAS01000287.1" 100 387 387 0 0 1 387 1022 636 0 715 100 387
"3315" "EEV46410.1" "NC_011364.1" 99.742 387 387 0 1 1 387 54611 54226 0 708 100 387
"3316" "EEV46410.1" "AB206333.1" 99.742 387 387 0 1 1 387 54611 54226 0 708 100 387
"3317" "ADX79109.1" "X92945.2" 98.571 210 210 3 0 1 210 42440 42649 3.04e-101 372 100 210
"3320" "ADX79109.1" "NZ_CP018066.1" 98.571 210 210 3 0 1 210 150338 150129 3.04e-101 372 100 210
"3322" "ADX79109.1" "NC_018222.1" 98.571 210 210 3 0 1 210 8099 8308 3.04e-101 372 100 210
"3324" "ADX79109.1" "NC_008445.1" 98.571 210 210 3 0 1 210 42440 42649 3.04e-101 372 100 210
"3327" "ADX79109.1" "CP018066.1" 98.571 210 210 3 0 1 210 150338 150129 3.04e-101 372 100 210
"3329" "ADX79109.1" "CP003727.1" 98.571 210 210 3 0 1 210 8099 8308 3.04e-101 372 100 210
"3467" "ELA56447.1" "X92945.2" 100 204 204 0 0 1 204 15258 15461 6.32e-103 377 100 204
"3470" "ELA56447.1" "NC_014726.1" 100 204 204 0 0 1 204 70128 70331 6.32e-103 377 100 204
"3472" "ELA56447.1" "NC_010980.1" 100 204 204 0 0 1 204 34321 34524 6.32e-103 377 100 204
"3474" "ELA56447.1" "NC_010540.1" 100 204 204 0 0 1 204 7686 7889 6.32e-103 377 100 204
"3476" "ELA56447.1" "NC_008821.1" 100 204 204 0 0 1 204 28132 28335 6.32e-103 377 100 204
"3478" "ELA56447.1" "NC_008768.1" 100 204 204 0 0 1 204 28044 28247 6.32e-103 377 100 204
"3480" "ELA56447.1" "NC_008445.1" 100 204 204 0 0 1 204 15258 15461 6.32e-103 377 100 204
"3483" "ELA56447.1" "KX810026.1" 100 204 204 0 0 1 204 24734 24937 6.32e-103 377 100 204
"3485" "ELA56447.1" "KX579977.1" 100 204 204 0 0 1 204 78353 78556 6.32e-103 377 100 204
"3486" "ELA56447.1" "AM931300.1" 100 204 204 0 0 1 204 34321 34524 6.32e-103 377 100 204
"3488" "ELA56447.1" "AM410096.1" 100 204 204 0 0 1 204 28132 28335 6.32e-103 377 100 204
